update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
4,0,0,0.245,24.58,30.0,0.0,-2.98,10.0,0.67,300.0
4,0,1,0.266,15.35,47.43,0.0,-7.19,8.52,0.1,300.0
4,0,2,0.277,15.0,43.95,0.0,-10.13,5.72,0.1,300.0
4,0,3,0.218,26.8,54.96,0.0,-15.0,5.34,0.1,300.0
4,0,4,0.258,52.43,35.92,1.39,-15.0,2.21,0.1,300.0
4,0,5,0.283,59.43,30.18,1.49,-15.0,1.78,0.1,300.0
4,0,6,0.311,60.0,30.0,1.74,-15.0,5.71,0.1,300.0
4,0,7,0.287,60.0,36.48,1.87,-15.0,6.56,0.1,300.0
4,0,8,0.291,60.0,30.56,1.34,-15.0,7.82,0.1,300.0
4,0,9,0.297,60.0,30.0,1.21,-15.0,7.73,0.1,300.0
4,0,10,0.305,60.0,30.0,1.58,-15.0,8.22,0.1,300.0
4,0,11,0.226,43.43,49.04,0.39,-15.0,7.22,0.1,300.0
4,0,12,0.279,60.0,30.0,0.8,-10.68,10.0,0.1,300.0
4,0,13,0.245,60.0,30.0,0.39,0.0,10.0,0.1,300.0
4,0,14,0.268,60.0,30.58,0.66,-9.59,10.0,0.1,300.0
4,1,0,0.286,48.85,30.0,1.15,-7.45,2.48,0.1,133.28
4,1,1,0.292,60.0,33.13,2.0,-6.85,4.32,0.1,144.37
4,1,2,0.298,33.6,38.19,2.0,-10.79,10.0,0.1,149.92
4,1,3,0.362,15.0,39.9,2.0,-15.0,7.01,0.1,256.12
4,1,4,0.314,19.68,33.66,2.0,-15.0,1.54,0.1,255.16
4,1,5,0.322,15.0,43.52,2.0,-15.0,1.0,0.1,300.0
4,1,6,0.316,15.0,48.3,2.0,-15.0,1.0,0.1,300.0
4,1,7,0.359,15.0,30.0,2.0,-15.0,1.0,0.1,300.0
4,1,8,0.352,15.0,31.23,2.0,-15.0,1.0,0.1,300.0
4,1,9,0.318,15.0,52.03,2.0,-15.0,1.0,0.1,300.0
4,1,10,0.352,15.23,57.54,2.0,-15.0,8.33,0.1,300.0
4,1,11,0.356,15.0,53.05,2.0,-15.0,9.98,0.1,300.0
4,1,12,0.348,15.0,52.03,2.0,-15.0,10.0,0.91,300.0
