update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
3,2,4,0.247,60.0,30.0,2.0,-15.0,10.0,1.96,233.22
3,2,5,0.254,45.22,30.0,2.0,-11.75,10.0,0.1,173.33
3,2,6,0.262,16.32,30.0,2.0,-1.58,10.0,3.69,99.93
3,2,7,0.273,15.0,30.0,2.0,-0.09,10.0,0.1,101.24
3,2,8,0.308,15.0,30.0,2.0,-8.97,10.0,0.1,50.0
3,2,9,0.23,40.06,30.0,2.0,-1.6,10.0,0.1,50.0
3,2,10,0.222,46.75,30.0,2.0,0.0,10.0,0.1,50.0
3,2,11,0.227,38.64,30.0,2.0,0.0,10.0,0.1,50.0
3,2,12,0.227,32.51,30.0,2.0,0.0,10.0,0.1,50.0
3,2,13,0.279,22.37,30.0,2.0,-9.7,10.0,0.1,50.0
3,2,14,0.254,58.1,30.0,2.0,-4.66,10.0,0.1,50.0
3,3,0,0.267,15.0,41.32,1.09,-15.0,4.69,0.1,300.0
3,3,1,0.251,15.0,60.0,2.0,-15.0,1.0,4.99,209.9
3,3,2,0.251,15.0,60.0,2.0,-15.0,1.0,10.0,232.49
3,3,3,0.272,15.0,58.47,2.0,-15.0,3.48,7.94,186.91
3,3,4,0.281,15.0,53.08,2.0,-15.0,6.11,10.0,242.67
3,3,5,0.277,15.0,49.14,2.0,-15.0,3.05,8.91,156.81
3,3,6,0.254,15.0,51.34,2.0,-15.0,1.0,9.32,50.0
3,3,7,0.243,17.88,31.69,2.0,-15.0,1.0,10.0,50.0
3,3,8,0.246,23.91,30.0,2.0,-15.0,3.52,10.0,50.0
3,3,9,0.289,15.0,30.0,2.0,-15.0,5.78,10.0,50.0
3,3,10,0.275,15.43,41.83,2.0,-15.0,6.12,10.0,50.0
3,3,11,0.235,29.76,51.56,2.0,-15.0,9.3,10.0,107.54
3,3,12,0.237,59.77,51.4,2.0,-15.0,9.17,10.0,50.0
3,3,13,0.239,60.0,33.9,2.0,-15.0,7.52,10.0,50.0
3,3,14,0.238,60.0,60.0,2.0,-15.0,8.16,10.0,50.0
4,0,0,0.18,24.63,30.0,0.0,-2.96,10.0,0.67,300.0
4,0,1,0.183,21.37,53.94,0.0,-7.88,7.6,0.1,300.0
4,0,2,0.187,21.26,52.75,0.0,-11.58,3.52,0.1,300.0
4,0,3,0.168,33.82,60.0,0.0,-15.0,1.65,0.1,300.0
4,0,4,0.199,56.31,48.84,1.74,-15.0,1.0,0.1,300.0
4,0,5,0.205,60.0,46.69,1.86,-15.0,1.0,0.1,300.0
