score,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.3678,55.58,59.58,1.3,-2.9,4.28,1.71,154.66,17.12,44.28,0.94,-13.41,4.79,1.11,216.14,26.38,59.02,0.25,-6.14,1.98,3.98,222.71,38.96,42.55,1.76,-9.36,9.16,5.28,103.6
0.345,34.24,38.34,1.03,-14.1,5.45,5.15,238.23,18.53,50.69,0.41,-9.27,5.55,6.06,190.3,59.52,33.72,0.48,-1.25,5.42,5.71,84.51,59.24,50.59,1.37,-4.79,2.11,6.91,94.1
0.3582,42.4,40.03,0.27,-14.28,8.1,0.22,124.56,26.71,38.18,0.43,-6.33,5.18,0.65,192.98,27.69,38.59,0.43,-5.34,9.75,4.21,214.0,24.72,35.68,1.6,-2.19,6.71,2.41,88.87
0.3889,38.84,50.05,0.9,-11.62,9.27,3.78,231.62,15.22,41.65,1.67,-3.03,7.16,9.38,291.52,18.48,46.91,1.54,-14.67,3.49,3.3,255.33,26.65,30.01,1.89,-10.11,1.85,7.83,188.83
0.3652,59.11,40.5,0.82,-8.62,7.22,9.13,123.05,17.55,43.91,1.92,-3.99,5.14,4.76,173.51,31.18,32.51,1.28,-7.86,7.25,2.93,252.06,57.26,41.35,0.92,-14.67,5.02,1.89,222.38
0.3865,20.9,31.04,1.54,-7.23,8.67,2.33,72.04,50.79,40.94,1.74,-9.68,6.73,0.16,151.83,30.62,59.49,1.31,-8.62,7.67,6.87,256.68,29.33,47.26,0.67,-9.02,5.91,3.0,54.12
0.3548,57.69,43.59,0.9,-14.32,3.34,5.19,160.9,39.72,37.61,1.13,-10.14,6.1,0.59,101.75,34.09,49.67,0.67,-5.02,4.13,8.99,281.45,23.23,59.85,1.41,-4.99,4.22,4.07,213.19
0.354,17.05,51.4,0.02,-6.49,9.58,2.45,244.95,48.37,44.11,1.65,-14.52,4.77,9.96,179.55,33.89,31.23,0.71,-7.1,4.62,5.89,124.01,25.83,34.65,1.36,-7.37,9.09,3.65,243.38
0.3164,45.45,56.14,1.27,-6.96,5.32,4.0,111.28,44.59,58.38,1.63,-11.94,4.52,9.98,95.95,34.64,52.65,1.92,-14.76,4.17,6.07,83.62,52.03,33.2,1.08,-9.0,6.6,4.16,163.13
0.3238,54.11,35.99,0.85,-2.74,5.19,7.45,166.25,59.97,38.6,1.19,-5.02,4.42,3.17,256.73,58.02,48.82,1.9,-14.82,9.89,1.55,209.72,53.57,31.8,1.96,-6.13,3.71,9.81,78.17
0.3097,15.9,51.2,0.56,-12.49,1.77,9.44,121.56,39.61,53.51,1.78,-13.52,1.81,6.8,286.71,45.54,49.83,1.74,-3.36,1.13,5.13,65.6,40.19,47.57,0.73,-13.21,1.74,3.07,280.71
0.3179,54.73,32.09,0.28,-9.29,1.32,5.23,157.94,38.77,46.21,0.99,-9.55,8.55,5.67,184.26,45.69,52.02,1.21,-4.59,7.62,4.22,236.94,54.12,31.2,1.11,-14.32,3.98,0.12,77.36
0.3101,39.11,49.51,1.15,-11.66,3.61,3.12,242.1,55.09,38.52,0.74,-14.17,6.46,7.91,284.15,31.18,53.54,1.13,-14.33,4.29,5.24,291.31,43.17,55.25,1.45,-2.41,1.74,5.39,99.93
0.2904,46.48,58.14,0.49,-14.3,6.74,6.59,90.02,32.79,44.24,0.06,-0.45,2.01,0.4,96.77,36.67,47.79,1.64,-12.06,8.65,7.18,160.71,47.23,51.87,1.95,-1.55,7.54,3.83,145.26
0.2753,47.2,53.59,0.44,-1.19,2.26,4.23,212.41,28.42,44.99,0.85,-7.37,5.27,7.9,203.06,54.63,56.71,1.61,-11.55,8.1,5.48,281.97,26.78,50.97,0.57,-3.57,2.75,4.3,169.41
0.3553,21.03,59.84,1.06,-13.56,1.5,7.47,135.54,16.1,49.69,1.35,-6.78,4.62,6.83,101.81,50.96,32.74,0.57,-7.75,2.08,7.09,256.76,55.07,32.8,1.3,-8.64,2.94,9.18,246.26
0.382,34.06,47.65,1.13,-4.72,8.63,6.8,240.13,22.37,43.16,1.85,-4.01,5.17,6.4,120.31,15.74,30.9,0.38,-9.58,9.35,8.93,71.2,18.51,37.95,1.34,-11.53,8.15,2.56,105.02
0.3232,20.04,51.17,0.11,-14.26,1.59,2.62,228.48,49.97,34.09,1.69,-2.53,4.45,2.45,171.63,26.33,39.68,0.38,-3.0,6.75,1.49,196.65,32.74,58.45,1.89,-6.29,8.49,2.78,80.1
0.3487,53.49,42.0,1.08,-3.83,9.59,3.72,105.7,15.87,45.95,0.14,-7.41,6.59,2.6,127.15,51.56,44.15,1.19,-12.81,7.85,7.34,82.77,59.25,31.85,1.51,-11.94,9.64,5.18,192.49
0.2553,46.94,59.57,0.28,-2.24,9.34,0.81,180.73,41.78,50.31,0.41,-10.54,6.55,2.58,292.81,58.88,51.04,0.67,-1.12,7.32,7.98,153.53,48.77,30.22,0.41,-10.12,9.2,2.92,194.27
0.245,46.42,57.75,0.54,-14.64,2.91,4.11,91.61,42.72,42.4,0.09,-0.56,9.16,1.39,175.91,48.38,59.11,0.61,-10.2,4.81,9.28,168.97,47.21,51.23,1.64,-6.92,1.0,0.43,188.76
0.3656,58.62,58.08,1.8,-6.46,2.3,2.22,216.29,29.49,45.93,0.21,-13.32,6.36,0.42,165.28,38.6,49.29,1.75,-11.12,5.44,1.48,80.51,20.56,53.32,0.96,-2.87,6.95,9.25,186.21
0.3549,16.84,33.52,0.65,-10.25,4.73,3.18,291.05,41.17,43.28,0.79,-7.77,8.92,2.64,100.01,51.19,43.68,0.54,-2.81,5.02,6.51,244.51,22.65,50.76,1.32,-0.52,8.43,9.2,264.29
0.2969,26.77,58.23,0.92,-0.05,4.13,5.93,178.59,47.01,53.53,1.87,-10.87,9.88,9.11,180.61,38.54,42.97,0.04,-1.0,4.31,2.55,54.32,50.02,40.51,1.91,-13.59,7.78,4.16,202.01
0.3499,25.38,38.44,1.88,-5.95,7.08,7.58,151.26,51.23,38.99,1.77,-2.42,9.17,9.23,62.49,25.09,58.47,1.89,-2.83,5.39,3.7,255.68,16.95,33.07,1.23,-0.9,6.99,5.67,298.7
0.3837,51.33,31.43,0.8,-2.49,9.83,4.23,154.68,22.38,30.34,0.77,-1.5,3.65,0.53,64.79,49.87,35.46,1.23,-9.21,6.84,1.65,83.51,39.76,54.07,0.46,-12.68,3.97,0.29,57.18
0.3513,50.76,56.95,1.99,-2.41,2.01,7.12,165.63,58.73,51.32,1.31,-9.77,6.93,1.3,236.38,23.06,30.46,1.09,-11.18,8.97,8.13,241.36,54.83,57.34,1.62,-13.04,9.33,0.35,66.03
0.3195,42.72,34.63,0.68,-4.95,1.01,4.38,175.0,23.05,44.7,0.72,-2.29,6.31,1.94,145.49,35.17,48.51,1.59,-9.36,9.64,2.63,109.13,15.72,40.79,0.43,-7.84,1.06,9.7,275.81
0.2665,45.75,39.76,0.99,-10.2,3.42,2.8,82.5,48.79,59.93,0.8,-2.94,9.19,9.65,218.05,44.57,43.27,0.32,-3.69,1.4,5.31,79.4,29.49,35.33,1.09,-5.85,9.6,0.95,141.59
0.3512,20.01,59.02,0.79,-14.63,4.02,4.6,124.56,17.59,57.08,1.69,-10.69,1.7,4.78,151.1,34.09,45.34,0.96,-7.0,9.97,5.36,119.81,44.63,39.34,0.07,-13.76,9.86,9.37,63.59
0.261,45.37,37.16,0.53,-1.04,2.59,7.85,114.99,26.29,39.02,0.82,-1.18,6.52,1.64,201.43,37.04,55.64,1.99,-2.69,1.22,8.75,194.5,42.84,55.34,0.41,-6.24,5.83,8.28,150.84
0.3446,52.91,35.17,1.45,-14.36,2.52,8.46,247.76,31.27,54.65,1.23,-8.11,6.57,1.86,102.95,43.12,48.06,1.9,-9.46,1.24,2.21,108.09,30.54,30.74,0.6,-2.45,2.49,8.41,284.64
0.3007,25.91,55.42,1.48,-6.19,8.42,4.03,272.71,26.03,34.81,0.02,-1.04,7.31,6.94,254.05,28.14,53.89,1.64,-5.77,9.55,6.44,272.51,42.98,58.6,1.28,-0.23,5.24,1.61,258.86
0.2758,48.41,40.89,1.13,-5.71,6.28,3.18,61.89,55.2,41.42,1.01,-7.15,1.65,1.29,201.56,36.48,34.25,0.02,-10.52,1.77,3.3,257.13,26.45,37.71,1.13,-3.69,5.77,7.93,236.55
0.3487,47.76,38.56,1.04,-9.79,7.33,0.68,125.45,16.32,53.35,1.47,-1.0,1.74,3.56,174.31,18.36,52.89,1.77,-0.94,4.18,8.64,132.64,29.96,57.47,0.33,-1.77,3.77,4.62,113.11
0.3555,41.12,56.85,0.13,-0.61,1.17,3.89,118.95,27.06,57.66,0.91,-12.82,8.9,4.69,156.89,15.24,41.9,1.31,-7.78,7.73,0.16,207.98,50.08,50.37,0.35,-2.58,8.22,8.75,194.83
0.387,38.95,36.63,1.52,-7.1,8.43,1.32,148.51,22.81,35.41,1.57,-4.68,3.97,9.22,80.12,28.14,47.96,1.95,-5.24,5.19,1.64,269.28,17.17,34.08,1.84,-8.19,6.0,0.59,139.85
0.3942,49.12,41.5,1.36,-10.91,9.43,2.18,218.6,32.2,31.34,0.83,-10.19,9.93,2.71,171.92,35.65,44.93,0.31,-5.56,9.22,6.85,233.34,29.15,30.07,1.41,-14.49,9.94,1.74,163.6
0.2899,22.55,49.4,0.52,-2.77,3.49,2.36,170.04,59.25,41.41,1.53,-1.14,5.75,5.75,98.63,26.61,40.67,1.01,-4.73,7.82,7.35,52.9,37.67,35.66,0.28,-1.82,2.43,4.21,180.18
0.3237,53.91,49.23,1.41,-10.12,3.85,3.62,173.84,23.26,53.58,1.49,-6.35,7.13,3.41,214.28,54.92,35.63,1.32,-2.15,9.77,8.14,274.78,34.93,36.25,0.57,-12.15,1.98,5.65,228.74
0.3617,29.52,53.98,0.92,-5.71,6.97,8.25,204.98,48.64,36.17,0.86,-9.61,7.75,7.36,172.46,19.94,32.9,0.98,-6.76,4.0,6.74,182.87,50.81,30.08,1.91,-1.04,2.42,0.95,190.4
0.3326,38.99,57.91,1.55,-8.27,4.1,5.58,247.87,23.13,40.53,0.79,-1.78,6.59,3.85,175.58,51.25,37.38,0.52,-2.36,7.07,4.85,270.68,17.46,33.97,0.74,-13.51,7.1,8.03,154.07
0.3335,43.4,39.61,1.16,-10.33,5.59,2.15,164.29,34.52,31.52,0.34,-4.62,5.74,2.96,127.97,46.88,39.93,0.91,-2.9,6.67,5.87,255.4,22.87,35.16,0.65,-7.24,8.33,3.33,164.25
0.3792,24.38,32.67,0.54,-14.7,5.85,8.65,71.03,51.1,45.3,1.99,-1.83,8.6,8.66,228.12,59.31,30.78,0.88,-0.94,3.29,1.81,269.54,27.65,37.69,1.47,-11.32,9.94,0.16,169.82
0.3148,17.43,54.6,0.54,-0.29,5.29,6.59,295.66,47.42,57.05,1.29,-5.75,6.24,2.97,119.14,57.06,34.3,1.15,-5.75,5.91,1.74,90.09,31.95,35.93,1.29,-9.27,1.99,8.77,118.32
0.366,19.07,37.03,0.3,-9.74,4.28,2.63,290.32,17.21,41.26,1.79,-12.56,3.11,6.53,240.61,44.8,55.28,1.66,-7.71,7.21,5.29,60.99,43.39,57.15,0.72,-4.43,9.02,2.39,72.22
0.3238,17.16,41.28,1.64,-11.76,7.51,9.06,180.53,53.83,59.9,1.14,-5.54,1.82,8.16,259.69,40.32,36.42,0.58,-8.3,6.98,4.82,274.54,45.8,44.71,0.83,-2.4,8.57,4.18,296.06
0.3477,35.93,31.33,0.85,-9.43,7.24,7.91,257.81,26.84,58.68,0.08,-2.14,2.92,1.17,211.52,19.94,58.94,1.87,-11.17,7.79,1.54,175.57,16.04,49.64,1.36,-0.27,6.36,8.6,223.26
0.2997,58.06,33.45,0.9,-13.24,1.62,9.22,220.8,56.2,46.4,1.09,-3.45,4.1,6.11,98.81,17.09,40.26,0.04,-9.82,5.28,9.91,256.24,35.72,54.75,1.68,-1.35,5.13,4.34,74.17
0.2476,50.88,57.57,0.41,-2.1,4.49,6.01,261.28,33.23,38.3,0.74,-1.3,6.29,8.65,263.43,53.29,49.18,1.3,-8.06,4.8,4.79,299.75,43.91,53.5,1.2,-9.42,5.46,0.54,281.6
0.2627,52.85,56.66,0.79,-10.61,2.86,1.9,221.88,34.28,44.13,0.45,-7.01,7.83,1.12,250.32,40.86,55.35,0.92,-7.21,6.4,7.3,274.6,55.7,53.83,0.16,-14.83,7.32,1.54,248.49
0.3033,55.69,46.77,1.89,-7.12,1.92,8.23,245.77,32.36,52.99,0.39,-12.26,6.16,4.0,218.93,40.07,52.59,1.17,-5.26,3.46,4.83,268.17,24.58,41.46,1.7,-10.86,6.82,2.46,183.87
0.3337,17.28,47.3,0.78,-5.4,7.97,0.96,82.52,48.9,49.91,1.94,-5.96,1.62,7.64,242.05,54.32,55.56,0.19,-7.03,6.15,9.82,127.08,39.79,30.29,1.48,-10.78,8.34,0.68,125.46
0.3919,41.74,42.47,1.71,-13.67,5.81,0.35,84.04,17.01,50.73,1.57,-7.57,2.64,9.54,252.75,18.59,45.8,1.27,-2.46,8.56,9.56,76.6,50.97,40.92,1.97,-9.36,3.52,0.9,82.08
0.2971,45.13,51.56,1.66,-3.85,4.25,7.36,89.78,46.74,52.16,0.9,-7.38,8.03,7.58,130.43,16.72,40.38,0.85,-8.25,1.63,9.9,225.94,45.98,51.99,0.33,-4.92,2.68,3.27,201.95
0.2495,45.56,40.47,0.1,-1.39,8.42,4.8,284.16,52.92,33.83,0.01,-7.51,2.55,4.66,146.51,37.04,50.66,1.2,-5.51,3.0,8.78,76.14,18.05,56.99,0.14,-2.86,3.5,8.8,90.9
0.2912,45.53,58.46,1.24,-14.9,4.9,3.82,256.33,41.89,45.73,0.89,-11.49,3.94,6.84,171.71,37.33,55.56,1.25,-2.91,8.57,6.7,135.58,58.8,57.53,1.34,-0.45,9.7,0.6,275.15
0.3333,33.1,58.3,0.36,-12.21,5.96,4.32,245.54,16.22,42.16,1.72,-14.3,1.14,9.48,169.9,57.13,45.12,1.09,-3.13,4.46,4.6,112.38,50.33,50.05,0.61,-11.91,8.73,5.69,115.47
0.3102,30.33,32.62,1.37,-5.13,4.67,5.32,262.09,27.56,40.76,0.08,-4.15,4.95,7.03,114.66,53.9,42.02,1.81,-8.24,4.16,5.86,206.03,21.16,52.72,0.37,-2.33,1.68,0.97,91.76
0.3116,51.9,56.38,0.36,-9.61,7.11,4.55,266.41,26.68,48.62,1.5,-5.91,9.25,1.19,238.29,47.76,37.22,1.69,-2.13,9.44,9.75,68.43,59.51,37.04,1.3,-6.43,1.1,7.07,158.48
0.3543,21.09,30.5,1.68,-9.24,1.86,9.57,274.06,41.1,55.11,0.22,-5.35,8.9,8.92,249.05,22.69,30.33,0.41,-8.31,4.62,0.19,208.31,51.38,49.97,0.98,-7.2,6.74,3.55,174.06
0.3624,25.98,31.29,1.55,-3.03,8.24,4.87,278.49,17.31,51.4,1.12,-5.03,6.09,6.03,290.9,15.17,43.32,1.3,-6.02,7.11,8.08,219.16,54.37,39.0,0.53,-8.89,5.96,6.8,219.06
0.3211,25.49,45.62,1.98,-1.11,3.57,9.37,193.7,26.57,49.06,1.63,-3.84,7.9,6.58,254.54,19.28,49.76,0.17,-9.87,9.48,2.85,152.7,55.1,58.48,0.56,-4.63,2.16,7.64,214.15
0.3412,47.7,41.1,0.99,-13.17,3.66,2.16,259.13,23.38,37.97,1.81,-2.07,9.85,4.65,241.61,39.98,42.31,0.59,-4.67,6.35,6.22,216.09,23.83,35.92,1.85,-5.42,2.86,5.84,262.11
0.3574,52.3,34.61,0.58,-6.62,7.13,0.33,86.43,34.26,54.2,1.36,-8.09,8.08,5.23,79.41,36.39,30.06,1.9,-11.95,4.17,5.22,57.32,50.08,54.35,1.06,-11.54,1.03,7.7,243.87
0.3137,38.55,30.72,1.03,-11.99,2.2,4.49,100.46,33.05,41.82,0.53,-0.1,6.27,8.98,297.76,48.48,33.87,0.47,-3.59,7.68,1.02,56.09,47.99,39.19,0.41,-0.65,3.23,3.01,198.19
0.3268,23.95,37.98,1.92,-9.08,7.3,3.69,116.02,38.08,45.16,1.36,-3.58,8.63,8.39,168.06,38.23,45.34,1.08,-8.25,4.91,9.69,149.78,45.0,56.66,1.71,-3.44,2.93,9.36,127.05
0.3788,57.88,39.91,1.06,-9.36,6.8,9.37,212.79,24.78,35.49,1.86,-10.66,5.87,3.86,141.9,52.97,52.37,1.36,-14.32,2.5,3.66,140.12,32.45,48.72,1.88,-2.91,1.28,4.86,128.06
0.3025,16.6,49.56,0.22,-3.92,1.62,5.12,197.07,42.03,52.47,1.07,-3.9,7.87,9.7,132.72,38.22,32.54,0.72,-9.71,1.53,3.69,77.43,43.06,39.65,1.72,-7.87,9.6,9.62,248.24
0.3782,35.55,55.87,0.98,-5.12,3.65,8.21,156.18,59.89,34.5,0.4,-9.55,5.97,2.6,120.2,15.16,30.3,1.34,-3.87,3.13,7.65,55.33,23.25,49.31,1.67,-9.8,6.66,2.11,131.04
0.2435,27.53,51.19,1.64,-1.13,7.92,1.4,170.48,33.31,52.06,0.0,-14.6,1.35,1.93,277.16,39.36,55.93,0.45,-8.11,9.64,3.53,261.57,57.47,39.99,0.2,-11.7,2.59,8.52,127.72
0.3865,30.03,57.03,1.37,-11.83,5.04,4.51,171.28,16.1,53.35,1.04,-8.02,5.24,0.62,59.03,35.27,34.3,1.55,-6.17,1.93,6.06,217.98,28.8,45.18,1.31,-11.3,6.94,1.86,150.56
0.2704,59.1,54.88,0.49,-8.55,4.21,7.65,142.14,24.03,47.95,0.63,-1.03,4.82,0.47,213.66,58.98,32.81,0.83,-0.25,4.47,9.27,271.07,27.46,46.68,0.12,-4.58,4.37,2.71,287.9
0.2953,52.31,59.93,0.72,-9.63,2.17,0.4,141.83,37.52,34.65,0.35,-9.14,2.29,8.68,231.79,29.62,50.29,1.72,-9.34,8.67,9.62,138.48,30.31,48.97,0.38,-13.72,8.0,6.55,99.24
0.358,26.56,31.91,1.52,-3.53,4.93,1.66,75.61,59.35,44.31,1.38,-2.27,2.73,4.87,156.98,27.0,32.31,1.33,-14.9,4.43,9.1,160.25,59.7,59.59,1.3,-9.74,1.5,9.03,83.16
0.3562,49.04,57.79,1.87,-10.39,1.81,2.25,273.33,51.08,48.74,1.45,-13.78,6.53,7.21,50.07,25.35,54.43,0.92,-8.39,6.3,4.45,289.39,21.94,44.24,1.83,-0.23,8.05,2.14,109.29
0.4032,15.3,43.87,1.08,-10.78,7.13,0.86,117.4,23.7,46.47,0.23,-14.13,7.0,2.62,50.9,52.8,43.25,0.44,-4.87,3.04,0.84,89.71,22.68,30.41,0.16,-4.08,9.44,6.75,295.68
0.3419,37.29,39.21,0.54,-8.58,9.46,7.87,52.66,40.98,40.01,1.99,-10.15,7.12,9.07,79.79,50.22,55.44,1.01,-14.84,5.57,3.37,188.53,59.86,31.86,1.88,-14.51,6.5,1.17,291.73
0.3416,27.07,47.88,1.13,-13.72,6.29,5.56,231.54,45.11,46.33,0.35,-6.65,9.41,8.55,115.05,17.15,48.12,1.28,-4.07,6.46,8.05,159.46,18.03,31.39,1.26,-3.45,6.62,9.72,135.14
0.3266,48.63,47.61,0.02,-14.48,4.2,9.91,136.76,50.98,31.07,0.13,-11.67,4.15,0.66,230.17,50.66,31.89,0.08,-5.35,6.61,8.57,216.01,50.92,43.48,1.2,-8.09,4.08,8.85,92.61
0.2758,46.97,46.97,1.97,-3.99,3.44,3.92,214.67,48.84,35.16,1.05,-6.53,9.2,6.47,95.58,34.57,58.58,0.03,-0.39,8.61,6.79,107.24,52.22,42.96,1.71,-8.58,2.78,4.47,297.9
0.3286,28.51,55.84,1.5,-9.04,6.06,7.02,140.57,22.6,37.35,0.98,-1.14,6.29,3.49,298.91,54.35,32.45,0.77,-14.18,1.17,0.11,261.52,42.88,44.51,0.68,-6.18,9.32,1.38,261.08
0.3461,36.76,31.03,0.11,-0.83,8.67,9.38,87.51,58.83,33.5,0.72,-9.11,8.27,1.35,50.53,43.66,58.03,1.37,-12.09,8.53,8.77,172.4,41.79,47.27,1.36,-7.79,2.66,9.87,151.5
0.2965,30.72,38.71,1.25,-0.02,1.74,6.25,165.26,51.95,33.63,0.35,-8.44,9.98,2.95,289.38,33.57,40.37,0.46,-9.78,3.11,7.33,107.42,56.57,39.87,0.08,-5.96,2.32,1.81,291.39
0.3461,15.14,39.74,0.64,-3.42,6.57,6.01,121.06,56.93,37.0,0.15,-10.67,4.99,1.08,177.46,46.11,42.3,0.75,-7.34,3.38,4.09,111.81,36.95,34.09,1.6,-0.2,5.87,2.53,102.16
0.3226,29.12,36.47,1.95,-9.75,2.62,4.03,274.09,48.21,40.83,1.22,-4.65,2.36,1.07,146.64,36.42,45.75,0.84,-2.99,5.16,1.7,189.48,18.77,53.5,1.6,-6.74,7.85,6.7,228.92
0.283,42.26,48.17,1.39,-5.94,3.48,9.59,55.94,40.99,47.01,0.0,-2.33,8.27,9.49,179.55,37.54,30.16,1.12,-6.82,4.25,2.16,213.17,31.36,45.77,0.74,-12.7,1.35,0.34,290.27
0.3636,43.75,50.96,1.32,-2.34,4.02,7.4,199.19,46.93,52.44,1.7,-10.39,8.3,1.05,70.4,22.23,54.62,0.62,-12.51,8.42,6.44,114.7,46.13,55.3,0.41,-10.37,9.3,8.42,166.17
0.2793,58.08,40.47,1.09,-5.84,1.67,7.75,153.79,35.65,30.44,0.49,-1.79,2.01,6.15,201.0,57.31,45.69,0.59,-4.04,5.43,7.0,262.28,38.9,56.76,1.04,-4.32,5.12,3.36,55.87
0.3768,34.47,35.71,0.87,-0.6,7.61,4.75,87.18,43.71,32.81,1.96,-12.92,6.04,8.28,70.6,44.45,44.73,1.14,-7.86,7.56,0.48,131.68,42.67,31.29,0.26,-2.94,5.39,5.41,163.03
0.285,19.27,32.44,1.08,-2.11,5.77,8.81,222.04,47.28,38.68,0.1,-10.22,1.58,4.96,161.07,48.15,51.29,0.1,-8.67,9.95,0.51,186.89,35.59,53.36,0.72,-5.21,4.54,6.39,134.77
0.3382,31.04,49.42,1.49,-8.64,4.17,5.13,141.56,23.13,43.73,0.34,-10.13,9.83,0.82,263.72,36.34,42.92,1.74,-3.34,8.7,7.12,179.4,43.42,40.21,1.03,-1.51,7.1,6.73,242.2
0.3453,37.55,58.24,1.51,-6.11,9.84,8.55,261.29,25.5,32.07,0.8,-7.27,9.07,7.17,53.79,30.86,47.93,0.83,-5.06,2.14,2.28,122.36,30.89,55.91,1.98,-14.7,4.72,4.46,192.14
0.2213,43.09,59.96,0.38,-10.91,2.1,4.45,102.91,51.28,40.71,0.1,-4.9,5.44,4.36,235.82,59.73,56.97,0.52,-0.26,1.82,0.98,63.4,56.95,31.38,0.39,-0.14,9.74,6.41,173.88
0.3189,21.11,49.6,0.34,-8.0,1.65,1.54,95.37,15.48,44.65,0.77,-6.15,9.16,2.57,208.86,30.31,49.85,0.63,-8.93,8.07,5.03,77.3,27.35,58.6,0.01,-13.78,1.31,6.06,147.3
0.3159,34.45,51.8,0.36,-7.33,4.18,8.58,99.56,54.33,59.16,1.47,-9.56,8.99,1.2,211.41,17.66,59.97,0.0,-4.2,7.29,0.11,181.48,42.29,30.48,0.01,-12.41,5.66,4.5,290.11
0.3735,44.19,44.9,1.93,-14.45,2.31,4.91,97.67,40.38,50.95,0.47,-12.44,7.69,3.36,117.45,15.19,33.66,1.58,-8.43,8.5,5.61,243.74,52.91,47.74,0.07,-5.6,4.71,7.78,176.25
0.3787,46.34,33.7,1.29,-7.24,3.05,1.3,239.34,28.33,38.07,1.68,-8.8,4.56,4.8,199.75,27.76,31.5,1.66,-2.04,1.59,2.9,119.78,25.14,52.31,1.24,-1.38,7.88,4.59,265.47
0.3023,28.85,36.15,0.47,-3.18,1.06,3.85,219.94,50.17,43.71,0.31,-0.12,4.82,6.68,268.98,18.65,52.48,1.77,-12.38,6.48,8.53,204.13,25.46,59.81,0.07,-10.49,9.48,0.72,131.01
0.3109,25.99,36.69,1.62,-8.65,6.92,3.76,189.56,58.14,57.67,0.73,-9.14,6.27,9.35,118.75,37.46,44.18,0.16,-12.25,1.09,9.19,105.4,19.72,40.31,0.39,-9.6,4.02,2.68,71.77
0.3094,18.12,39.44,0.35,-10.82,7.18,0.66,187.11,58.48,48.3,0.36,-5.87,7.17,6.82,94.7,47.16,54.27,0.3,-7.77,6.55,3.01,79.2,26.33,50.57,0.81,-11.57,5.74,8.56,210.83
0.2569,33.46,36.96,0.05,-1.69,2.76,5.34,286.75,37.19,50.78,0.08,-5.02,3.94,8.46,100.85,20.59,42.13,0.86,-6.11,7.83,7.91,227.32,30.6,44.21,0.26,-2.99,1.98,4.89,263.85
0.2498,46.5,56.67,0.73,-6.76,1.84,5.57,170.19,43.74,55.4,1.25,-13.22,2.28,4.8,250.73,38.92,57.98,0.38,-10.64,3.34,9.28,247.6,53.15,39.58,0.18,-2.59,2.44,4.38,231.12
0.3714,34.93,31.07,1.5,-11.9,6.76,2.29,170.63,37.48,34.84,0.47,-1.63,2.19,1.68,170.45,27.71,45.28,1.85,-3.23,1.84,8.71,105.54,32.58,49.15,1.48,-5.17,4.68,8.14,224.99
0.2834,25.89,57.99,1.24,-2.03,6.85,4.93,167.74,45.9,31.52,1.39,-4.64,6.03,6.26,169.8,54.8,47.75,0.01,-0.5,7.14,0.91,174.06,51.45,44.1,0.65,-0.26,3.59,5.69,79.84
0.2768,29.89,43.64,1.7,-9.23,7.66,7.67,210.51,56.61,51.38,0.95,-6.4,7.34,6.82,288.07,56.06,38.03,1.71,-6.52,2.64,8.69,290.72,43.81,45.87,0.05,-8.17,3.13,8.95,211.37
0.3292,20.99,45.47,1.81,-8.14,1.82,4.04,117.1,19.1,49.8,1.76,-0.1,1.77,7.14,211.26,35.13,46.55,0.84,-1.28,6.88,6.26,202.71,33.57,44.55,1.11,-4.74,4.97,3.97,274.54
0.3296,42.24,49.08,1.71,-7.24,7.8,8.71,220.83,45.41,47.29,1.77,-2.86,2.7,9.57,133.57,18.64,52.27,0.96,-11.63,6.53,8.08,173.81,41.63,43.38,1.99,-12.72,3.29,5.69,165.57
0.3192,49.4,43.02,1.54,-7.65,1.95,8.15,88.5,17.4,53.93,0.9,-7.31,1.63,3.18,213.43,47.78,36.04,1.16,-4.43,3.41,3.43,156.0,51.18,33.43,0.07,-1.71,1.68,7.67,96.67
0.2341,43.75,55.08,0.04,-4.31,3.22,7.04,67.28,40.09,40.36,1.65,-4.36,3.12,2.01,107.57,54.62,57.93,0.12,-0.63,5.04,7.94,172.75,36.41,59.65,0.28,-2.39,9.95,6.51,226.8
0.2981,28.26,59.09,0.38,-13.89,3.23,8.68,162.81,25.03,49.28,0.5,-7.73,2.81,3.07,99.23,42.79,36.69,1.99,-1.6,5.25,8.13,181.87,49.46,58.39,1.28,-1.02,2.55,7.81,143.09
0.2376,45.62,41.29,0.34,-1.19,2.02,8.35,67.95,59.8,43.52,1.07,-2.23,5.37,1.31,186.55,56.69,45.05,0.13,-7.19,6.43,8.16,202.24,57.03,35.76,1.5,-1.77,3.02,8.36,212.44
0.3041,56.18,39.98,0.25,-3.0,7.24,3.37,248.35,16.95,57.54,1.22,-5.19,9.34,8.98,259.7,54.0,52.82,0.71,-8.43,6.54,9.31,239.85,19.15,48.16,1.24,-14.29,1.3,5.14,113.04
0.2625,45.8,55.88,1.39,-8.39,1.8,9.75,86.01,42.49,52.83,0.9,-6.42,1.14,2.44,173.3,45.39,40.6,1.84,-3.46,4.65,3.22,57.91,44.4,37.46,1.85,-7.73,4.24,1.37,281.94
