update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
7,0,10,0.5445,15.0,30.0,0.0,-15.0,10.0,0.1,300.0
7,0,11,0.454,15.0,30.0,0.0,-15.0,10.0,0.1,300.0
7,0,12,0.4695,15.0,30.0,0.0,-15.0,10.0,0.1,300.0
7,0,13,0.4624,15.0,30.0,0.0,-6.16,10.0,0.1,300.0
7,0,14,0.4686,15.0,30.0,0.0,-0.24,9.77,2.11,300.0
7,0,15,0.4953,15.0,30.0,0.0,-3.01,9.98,0.1,300.0
7,0,16,0.5058,15.0,30.0,0.0,0.0,3.96,2.69,300.0
7,0,17,0.4564,15.0,30.0,0.0,0.0,8.63,7.87,300.0
7,0,18,0.4596,15.0,30.0,0.0,0.0,1.0,10.0,300.0
7,0,19,0.461,15.0,30.0,0.0,0.0,2.96,10.0,300.0
7,0,20,0.4578,15.0,30.0,0.0,0.0,1.0,10.0,300.0
7,0,21,0.4567,15.0,30.0,0.0,0.0,1.0,10.0,300.0
7,0,22,0.4545,15.0,30.0,0.0,-0.51,1.0,10.0,300.0
7,0,23,0.4564,15.0,30.0,0.0,-2.35,1.71,10.0,300.0
7,0,24,0.4559,15.0,30.0,0.0,-2.88,2.14,10.0,300.0
7,0,25,0.455,15.0,30.0,0.0,0.0,1.0,10.0,300.0
7,0,26,0.458,15.0,30.0,0.0,0.0,1.0,9.53,300.0
7,0,27,0.4583,15.0,30.0,0.0,0.0,1.0,8.36,300.0
7,0,28,0.465,15.0,30.0,0.0,0.0,1.0,3.59,300.0
7,0,29,0.4588,15.0,30.0,0.0,0.0,1.0,0.1,300.0
8,0,0,0.3419,36.92,60.0,0.26,-8.73,10.0,8.15,50.0
8,0,1,0.3794,15.0,45.27,1.12,-15.0,9.36,9.49,50.0
8,0,2,0.4132,23.01,54.45,2.0,-15.0,10.0,10.0,50.0
8,0,3,0.3659,20.2,60.0,1.04,-15.0,7.5,10.0,50.0
8,0,4,0.3617,15.0,59.54,0.97,-15.0,10.0,7.99,50.0
8,0,5,0.3706,15.0,35.75,2.0,-15.0,10.0,10.0,50.0
8,0,6,0.3824,15.0,30.0,2.0,-15.0,5.36,10.0,50.0
8,0,7,0.3474,15.0,31.05,2.0,-15.0,4.6,10.0,50.0
8,0,8,0.3437,15.0,30.0,2.0,-15.0,1.0,10.0,50.0
8,0,9,0.349,15.0,30.0,2.0,-15.0,1.0,10.0,50.0
8,0,10,0.3515,15.0,30.0,1.78,-15.0,1.0,10.0,50.0
8,0,11,0.336,15.0,30.0,1.28,-15.0,1.0,10.0,50.0
8,0,12,0.3398,15.0,30.0,0.72,-15.0,10.0,10.0,50.0
8,0,13,0.3566,15.0,30.0,0.87,-15.0,10.0,10.0,50.0
8,0,14,0.3105,15.0,43.56,1.77,-15.0,8.45,10.0,50.0
8,0,15,0.3725,15.0,49.21,2.0,-15.0,10.0,10.0,50.0
8,0,16,0.3575,15.0,38.66,2.0,-15.0,7.39,10.0,50.0
8,0,17,0.3637,15.0,30.0,2.0,-15.0,5.06,10.0,50.0
8,0,18,0.406,15.0,30.0,2.0,-11.54,2.04,10.0,50.0
8,0,19,0.3385,15.0,30.0,2.0,-4.52,3.72,10.0,50.0
8,0,20,0.3485,15.0,30.0,0.0,-4.13,1.0,10.0,50.0
8,0,21,0.3689,15.0,30.0,0.35,-9.79,1.0,10.0,50.0
8,0,22,0.4368,15.0,30.0,1.02,-12.4,1.0,10.0,50.0
8,0,23,0.4111,15.0,30.0,2.0,-15.0,4.6,10.0,50.0
8,0,24,0.4268,15.0,30.0,2.0,-10.65,1.0,10.0,50.0
8,0,25,0.3947,15.0,30.0,2.0,-15.0,4.53,10.0,50.0
8,0,26,0.3375,15.0,30.0,2.0,-11.7,9.3,10.0,50.0
8,0,27,0.3773,15.0,30.0,2.0,-9.05,10.0,10.0,50.0
8,0,28,0.4165,15.0,30.0,2.0,0.0,10.0,10.0,50.0
8,0,29,0.4646,15.0,30.0,2.0,0.0,9.63,10.0,50.0
9,0,0,0.4646,53.27,46.53,2.0,-9.34,1.15,1.81,50.0
9,0,1,0.4277,38.98,52.59,2.0,-7.55,1.0,0.72,50.0
9,0,2,0.4614,15.0,60.0,1.25,-2.24,1.0,0.1,50.0
9,0,3,0.4535,15.0,42.41,0.7,-9.84,1.0,0.1,50.0
9,0,4,0.3937,15.0,60.0,0.25,-12.7,1.0,0.1,50.0
9,0,5,0.4067,15.0,60.0,2.0,-11.62,1.0,0.86,50.0
9,0,6,0.4091,15.0,60.0,2.0,-5.0,1.0,1.33,50.0
9,0,7,0.4662,15.0,50.11,2.0,0.0,1.0,4.81,50.0
9,0,8,0.4668,15.0,50.25,2.0,-0.28,1.0,7.4,50.0
9,0,9,0.4287,15.0,55.03,2.0,0.0,1.0,10.0,50.0
9,0,10,0.4143,15.0,54.36,2.0,0.0,1.0,10.0,50.0
9,0,11,0.4137,15.0,45.21,2.0,0.0,1.0,10.0,50.0
9,0,12,0.4117,15.0,36.27,1.63,0.0,1.0,8.63,50.0
9,0,13,0.4139,15.0,30.0,0.87,0.0,1.0,0.66,50.0
9,0,14,0.3844,15.0,34.32,0.46,-13.89,1.0,0.1,141.83
9,0,15,0.3787,15.0,59.42,0.04,-0.01,1.0,0.1,168.54
9,0,16,0.3795,15.0,60.0,0.16,0.0,1.0,2.48,278.49
9,0,17,0.3795,15.0,60.0,0.31,-2.61,1.0,2.6,128.5
9,0,18,0.4263,15.0,60.0,0.35,0.0,1.0,0.1,128.28
9,0,19,0.4402,15.0,60.0,1.37,0.0,1.0,0.1,182.48
9,0,20,0.4672,15.0,60.0,0.59,0.0,1.0,4.84,50.0
9,0,21,0.447,15.0,60.0,0.86,0.0,1.0,2.85,288.81
9,0,22,0.4738,15.0,60.0,2.0,0.0,1.0,0.1,126.53
9,0,23,0.4151,15.0,60.0,2.0,0.0,1.0,0.1,50.0
9,0,24,0.4094,15.0,60.0,2.0,0.0,1.0,0.1,50.0
9,0,25,0.4004,15.0,60.0,2.0,0.0,1.0,0.1,50.0
9,0,26,0.4049,15.0,60.0,2.0,0.0,1.0,0.1,50.0
9,0,27,0.3918,15.0,60.0,2.0,-3.72,1.0,0.1,50.0
9,0,28,0.3962,15.0,60.0,2.0,-5.83,1.0,0.1,50.0
9,0,29,0.4014,15.0,60.0,1.92,-15.0,1.0,0.1,50.0
10,0,0,0.4475,57.46,30.05,0.0,-6.65,1.81,0.1,300.0
10,0,1,0.4269,38.71,30.0,0.0,-8.75,3.41,0.1,300.0
