score,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.4791,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-1.56,3.84,5.27,108.65
0.4623,27.68,32.49,1.56,-5.05,6.97,4.9,216.79,28.52,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4835,27.68,32.49,1.56,-14.5,6.97,4.9,283.76,28.52,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-10.23,3.84,5.27,108.65
0.4753,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,16.96,33.17,1.98,-10.23,3.84,5.27,108.65
0.4782,52.06,32.49,1.56,-14.5,6.97,4.9,216.79,28.52,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-10.23,3.84,5.27,108.65
0.4782,26.56,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-10.23,3.84,5.27,108.65
0.4866,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,28.52,34.77,1.91,-12.48,6.07,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-10.23,3.84,5.27,108.65
0.4838,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,28.52,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,2.48,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4815,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,58.05,1.98,-12.14,3.84,5.27,108.65
0.4866,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,36.67,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4603,27.68,53.3,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4894,28.52,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.492,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,34.01,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.5066,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.4924,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,0.17,-12.14,3.84,5.27,108.65
0.4937,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.24,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4982,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,1.59,5.27,108.65
0.4811,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,256.66,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4733,27.68,32.49,0.76,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4954,27.68,32.49,1.56,-14.5,6.97,1.73,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4782,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,35.58,1.98,-12.14,3.84,5.27,108.65
0.4801,27.68,32.49,1.56,-14.5,6.97,4.9,256.32,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4739,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-7.26,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4731,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.52,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4773,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,43.26,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4914,38.34,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4865,16.18,32.49,1.56,-14.5,6.03,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4791,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,4.38,108.65
0.4936,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,9.04,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.5005,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,31.38,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4774,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.85,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4916,27.68,32.49,1.56,-14.5,6.97,4.56,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.484,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.59,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4819,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,107.45,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4809,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.07,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.492,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-8.11,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4789,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,1.19,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4716,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,5.49,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4901,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,266.33
0.4931,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,8.86,5.27,108.65
0.4871,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,40.13,33.17,1.98,-12.14,3.84,5.27,108.65
0.4729,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-10.63,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4983,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,26.71,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.486,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,16.18,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5039,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,226.5
0.4845,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.84,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4894,39.48,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4942,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,52.65,1.98,-12.14,3.84,5.27,108.65
0.4916,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,27.14,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4788,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,4.02,108.65
0.5003,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,8.42,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4906,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.63,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4784,16.18,32.49,1.56,-10.99,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.491,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,38.26,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4836,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,144.76,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4903,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.04,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4902,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,6.94,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4784,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,51.82,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4811,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,83.92
0.4774,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,223.79
0.5162,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4941,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,0.8,-12.14,3.84,5.27,108.65
0.4948,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.96,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4917,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,6.44,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4733,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,34.06,34.77,1.91,-12.48,4.88,3,57.17,20.44,40.4,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.4929,27.68,32.49,1.56,-14.5,6.97,7.86,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4766,27.68,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,2.32,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,33.17,1.98,-12.14,3.84,5.27,108.65
0.5069,43.05,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5064,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,47.46,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5143,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,28.52,31.52,1.98,-12.14,3.84,5.27,108.65
0.5172,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,4.11,108.65
0.518,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.38,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5154,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,1.5,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4911,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-9.71,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.517,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,23.92,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5202,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-14.41,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5177,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-13.14,3.84,5.27,108.65
0.5002,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,0.76,-12.14,3.84,5.27,108.65
0.5016,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,152.3,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5001,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,164.27,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5193,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,8.51,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.495,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,57.48,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5231,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5096,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,8.74,5.27,108.65
0.5135,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,98.45,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5176,16.18,32.49,1.56,-14.5,6.97,4.9,123.7,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5187,16.18,32.49,1.52,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5128,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,43.26,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4896,16.18,53.34,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5046,16.18,32.49,1.56,-14.5,6.97,5.13,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4963,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-10.72,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5141,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-13.62,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5218,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5034,16.18,32.49,1.56,-14.5,6.97,4.9,238.78,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4933,16.18,32.49,1.56,-8.11,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5036,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,0.29,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5198,16.18,32.49,1.56,-14.5,6.97,4.9,266.33,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5058,16.18,32.49,1.56,-14.5,6.97,4.9,78.34,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.503,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,55.13,1.98,-12.14,3.84,5.27,108.65
0.5099,16.18,32.49,1.81,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5199,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,143.63
0.4999,16.18,32.49,1.18,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4768,16.18,32.49,1.56,-2.34,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5189,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,120.96
0.5065,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,6.63,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5038,16.18,32.49,1.56,-11,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5164,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.68,-12.14,3.84,5.27,108.65
0.5171,16.18,32.49,1.56,-14.5,6.97,4.9,225.98,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.4965,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-11.08,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5159,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.63,-12.14,3.84,5.27,108.65
0.5126,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,0.02,-12.14,3.84,5.27,108.65
0.5054,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,34.01,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5157,16.18,32.49,1.56,-14.5,6.97,4.9,73.26,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,144.76,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5211,16.18,32.49,1.56,-14.5,9.94,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.506,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,0.82,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
